dir,image_size,repo_id,transform,distance_metric,file,distance,distance_pos,is_real,complexity
data\raw\real,512,max,clean,lpips_vgg_2,0182.png,-0.036407470703125,0.036407470703125,True,0.1295166015625
data\raw\real,512,max,clean,lpips_vgg_2,0183.png,-0.057708740234375,0.057708740234375,True,0.1790771484375
data\raw\real,512,max,clean,lpips_vgg_2,0184.png,-0.035736083984375,0.035736083984375,True,0.08013916015625
data\raw\real,512,max,clean,lpips_vgg_2,0185.png,-0.047515869140625,0.047515869140625,True,0.14404296875
data\raw\real,512,max,clean,lpips_vgg_2,0186.png,-0.054931640625,0.054931640625,True,0.1124267578125
data\raw\real,512,max,clean,lpips_vgg_2,0187.png,-0.04095458984375,0.04095458984375,True,0.0870361328125
data\raw\real,512,max,clean,lpips_vgg_2,0188.png,-0.054168701171875,0.054168701171875,True,0.11669921875
data\raw\real,512,max,clean,lpips_vgg_2,0189.png,-0.0275421142578125,0.0275421142578125,True,0.0418701171875
data\raw\real,512,max,clean,lpips_vgg_2,0190.png,-0.047515869140625,0.047515869140625,True,0.07098388671875
data\raw\real,512,max,clean,lpips_vgg_2,0191.png,-0.04608154296875,0.04608154296875,True,0.078125
data\raw\real,512,max,clean,lpips_vgg_2,0192.png,-0.048065185546875,0.048065185546875,True,0.077392578125
data\raw\real,512,max,clean,lpips_vgg_2,0193.png,-0.06488037109375,0.06488037109375,True,0.1290283203125
data\raw\real,512,max,clean,lpips_vgg_2,0194.png,-0.054779052734375,0.054779052734375,True,0.12548828125
data\raw\real,512,max,clean,lpips_vgg_2,0195.png,-0.043792724609375,0.043792724609375,True,0.1358642578125
data\raw\real,512,max,clean,lpips_vgg_2,0196.png,-0.07489013671875,0.07489013671875,True,0.2442626953125
data\raw\real,512,max,clean,lpips_vgg_2,0197.png,-0.05242919921875,0.05242919921875,True,0.095458984375
data\raw\real,512,max,clean,lpips_vgg_2,0198.png,-0.0285797119140625,0.0285797119140625,True,0.077392578125
data\raw\real,512,max,clean,lpips_vgg_2,0199.png,-0.03131103515625,0.03131103515625,True,0.11578369140625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0000.png,-0.027099609375,0.027099609375,True,0.07940673828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0001.png,-0.034576416015625,0.034576416015625,True,0.10198974609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0002.png,-0.03729248046875,0.03729248046875,True,0.12744140625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0003.png,-0.0438232421875,0.0438232421875,True,0.132568359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0004.png,-0.048492431640625,0.048492431640625,True,0.146484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0005.png,-0.038482666015625,0.038482666015625,True,0.058441162109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0006.png,-0.04193115234375,0.04193115234375,True,0.090576171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0007.png,-0.043975830078125,0.043975830078125,True,0.1378173828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0008.png,-0.06268310546875,0.06268310546875,True,0.2393798828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0009.png,-0.043212890625,0.043212890625,True,0.162353515625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0010.png,-0.06402587890625,0.06402587890625,True,0.2149658203125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0011.png,-0.061279296875,0.061279296875,True,0.16943359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0012.png,-0.03521728515625,0.03521728515625,True,0.08673095703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0013.png,-0.063720703125,0.063720703125,True,0.1517333984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0014.png,-0.031524658203125,0.031524658203125,True,0.11370849609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0015.png,-0.05706787109375,0.05706787109375,True,0.09149169921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0016.png,-0.04571533203125,0.04571533203125,True,0.08856201171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0017.png,-0.059967041015625,0.059967041015625,True,0.1058349609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0018.png,-0.027984619140625,0.027984619140625,True,0.0732421875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0019.png,-0.055908203125,0.055908203125,True,0.1751708984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0020.png,-0.0670166015625,0.0670166015625,True,0.14111328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0021.png,-0.0205535888671875,0.0205535888671875,True,0.07366943359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0022.png,-0.035369873046875,0.035369873046875,True,0.08062744140625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0023.png,-0.05377197265625,0.05377197265625,True,0.1513671875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0024.png,-0.038482666015625,0.038482666015625,True,0.07568359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0025.png,-0.0384521484375,0.0384521484375,True,0.12890625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0026.png,-0.040313720703125,0.040313720703125,True,0.0936279296875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0027.png,-0.049346923828125,0.049346923828125,True,0.154052734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0028.png,-0.033172607421875,0.033172607421875,True,0.0499267578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0029.png,-0.036529541015625,0.036529541015625,True,0.052734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0030.png,-0.038177490234375,0.038177490234375,True,0.09295654296875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0031.png,-0.048492431640625,0.048492431640625,True,0.1436767578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0032.png,-0.0232391357421875,0.0232391357421875,True,0.10003662109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0033.png,-0.04315185546875,0.04315185546875,True,0.0931396484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0034.png,-0.040069580078125,0.040069580078125,True,0.086669921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0035.png,-0.0279693603515625,0.0279693603515625,True,0.09722900390625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0036.png,-0.034393310546875,0.034393310546875,True,0.062042236328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0037.png,-0.056884765625,0.056884765625,True,0.15185546875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0038.png,-0.063232421875,0.063232421875,True,0.2139892578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0039.png,-0.04730224609375,0.04730224609375,True,0.145263671875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0040.png,-0.0628662109375,0.0628662109375,True,0.17333984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0041.png,-0.04132080078125,0.04132080078125,True,0.119384765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0042.png,-0.052764892578125,0.052764892578125,True,0.1744384765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0043.png,-0.0357666015625,0.0357666015625,True,0.11029052734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0044.png,-0.054473876953125,0.054473876953125,True,0.09857177734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0045.png,-0.034942626953125,0.034942626953125,True,0.1353759765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0046.png,-0.059906005859375,0.059906005859375,True,0.1739501953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0047.png,-0.04522705078125,0.04522705078125,True,0.0810546875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0048.png,-0.04217529296875,0.04217529296875,True,0.061798095703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0049.png,-0.05303955078125,0.05303955078125,True,0.177001953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0050.png,-0.05548095703125,0.05548095703125,True,0.133056640625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0051.png,-0.0416259765625,0.0416259765625,True,0.1053466796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0052.png,-0.039276123046875,0.039276123046875,True,0.09228515625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0053.png,-0.037139892578125,0.037139892578125,True,0.099365234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0054.png,-0.04150390625,0.04150390625,True,0.152099609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0055.png,-0.029510498046875,0.029510498046875,True,0.05059814453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0056.png,-0.03399658203125,0.03399658203125,True,0.09710693359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0057.png,-0.058685302734375,0.058685302734375,True,0.150390625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0058.png,-0.048553466796875,0.048553466796875,True,0.149658203125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0059.png,-0.0447998046875,0.0447998046875,True,0.1495361328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0060.png,-0.04473876953125,0.04473876953125,True,0.11376953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0061.png,-0.0482177734375,0.0482177734375,True,0.1558837890625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0062.png,-0.0321044921875,0.0321044921875,True,0.122314453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0063.png,-0.042694091796875,0.042694091796875,True,0.069580078125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0064.png,-0.06268310546875,0.06268310546875,True,0.1121826171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0065.png,-0.03656005859375,0.03656005859375,True,0.170166015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0066.png,-0.0540771484375,0.0540771484375,True,0.09326171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0067.png,-0.04644775390625,0.04644775390625,True,0.0911865234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0068.png,-0.05133056640625,0.05133056640625,True,0.1800537109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0069.png,-0.04913330078125,0.04913330078125,True,0.12103271484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0070.png,-0.0273284912109375,0.0273284912109375,True,0.09100341796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0071.png,-0.0294036865234375,0.0294036865234375,True,0.0838623046875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0072.png,-0.0380859375,0.0380859375,True,0.12408447265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0073.png,-0.04010009765625,0.04010009765625,True,0.11236572265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0074.png,-0.04083251953125,0.04083251953125,True,0.1060791015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0075.png,-0.0574951171875,0.0574951171875,True,0.163330078125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0076.png,-0.03515625,0.03515625,True,0.09130859375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0077.png,-0.0711669921875,0.0711669921875,True,inf
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0078.png,-0.0218658447265625,0.0218658447265625,True,0.074951171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0079.png,-0.0313720703125,0.0313720703125,True,0.1378173828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0080.png,-0.0249176025390625,0.0249176025390625,True,0.0675048828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0081.png,-0.045562744140625,0.045562744140625,True,0.07623291015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0082.png,-0.046722412109375,0.046722412109375,True,0.1824951171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0083.png,-0.031097412109375,0.031097412109375,True,0.09649658203125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0084.png,-0.037750244140625,0.037750244140625,True,0.13623046875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0085.png,-0.041717529296875,0.041717529296875,True,0.066162109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0086.png,-0.05755615234375,0.05755615234375,True,0.1595458984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0087.png,-0.044769287109375,0.044769287109375,True,0.0894775390625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0088.png,-0.058349609375,0.058349609375,True,0.13818359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0089.png,-0.0421142578125,0.0421142578125,True,0.131591796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0090.png,-0.0214385986328125,0.0214385986328125,True,0.07696533203125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0091.png,-0.0260467529296875,0.0260467529296875,True,0.09954833984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0092.png,-0.035888671875,0.035888671875,True,0.054412841796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0093.png,-0.0273895263671875,0.0273895263671875,True,0.054595947265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0094.png,-0.0703125,0.0703125,True,0.1614990234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0095.png,-0.036285400390625,0.036285400390625,True,0.0986328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0096.png,-0.056640625,0.056640625,True,0.1702880859375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0097.png,-0.0308074951171875,0.0308074951171875,True,0.12066650390625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0098.png,-0.04278564453125,0.04278564453125,True,0.1153564453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0099.png,-0.05316162109375,0.05316162109375,True,0.11810302734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0100.png,-0.056884765625,0.056884765625,True,0.11297607421875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0101.png,-0.04119873046875,0.04119873046875,True,0.09027099609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0102.png,-0.0528564453125,0.0528564453125,True,0.1287841796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0103.png,-0.046295166015625,0.046295166015625,True,0.16845703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0104.png,-0.036590576171875,0.036590576171875,True,0.109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0105.png,-0.041748046875,0.041748046875,True,0.055572509765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0106.png,-0.05401611328125,0.05401611328125,True,0.08111572265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0107.png,-0.033599853515625,0.033599853515625,True,0.0848388671875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0108.png,-0.057220458984375,0.057220458984375,True,0.222412109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0109.png,-0.0616455078125,0.0616455078125,True,0.13720703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0110.png,-0.044921875,0.044921875,True,0.09478759765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0111.png,-0.061767578125,0.061767578125,True,0.1649169921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0112.png,-0.0496826171875,0.0496826171875,True,0.1241455078125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0113.png,-0.05316162109375,0.05316162109375,True,0.1968994140625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0114.png,-0.062225341796875,0.062225341796875,True,0.15234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0115.png,-0.054443359375,0.054443359375,True,0.146728515625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0116.png,-0.041046142578125,0.041046142578125,True,0.128662109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0117.png,-0.0628662109375,0.0628662109375,True,0.127197265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0118.png,-0.042755126953125,0.042755126953125,True,0.10504150390625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0119.png,-0.060699462890625,0.060699462890625,True,0.181640625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0120.png,-0.061553955078125,0.061553955078125,True,0.166259765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0121.png,-0.03582763671875,0.03582763671875,True,0.1119384765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0122.png,-0.048797607421875,0.048797607421875,True,0.1641845703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0123.png,-0.054046630859375,0.054046630859375,True,0.11688232421875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0124.png,-0.05706787109375,0.05706787109375,True,0.1842041015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0125.png,-0.04052734375,0.04052734375,True,0.1204833984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0126.png,-0.0421142578125,0.0421142578125,True,0.117431640625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0127.png,-0.039154052734375,0.039154052734375,True,0.1495361328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0128.png,-0.042999267578125,0.042999267578125,True,0.12939453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0129.png,-0.053802490234375,0.053802490234375,True,0.1812744140625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0130.png,-0.0625,0.0625,True,0.21484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0131.png,-0.04534912109375,0.04534912109375,True,0.1380615234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0132.png,-0.050872802734375,0.050872802734375,True,0.0767822265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0133.png,-0.053955078125,0.053955078125,True,0.09478759765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0134.png,-0.04071044921875,0.04071044921875,True,0.10693359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0135.png,-0.040557861328125,0.040557861328125,True,0.1143798828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0136.png,-0.056884765625,0.056884765625,True,0.1622314453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0137.png,-0.052001953125,0.052001953125,True,0.15185546875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0138.png,-0.04718017578125,0.04718017578125,True,0.09942626953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0139.png,-0.06280517578125,0.06280517578125,True,0.1956787109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0140.png,-0.039520263671875,0.039520263671875,True,0.11492919921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0141.png,-0.06695556640625,0.06695556640625,True,0.131591796875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0142.png,-0.06683349609375,0.06683349609375,True,0.1693115234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0143.png,-0.0299224853515625,0.0299224853515625,True,0.11529541015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0144.png,-0.04351806640625,0.04351806640625,True,0.1328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0145.png,-0.0455322265625,0.0455322265625,True,0.0919189453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0146.png,-0.054534912109375,0.054534912109375,True,0.1331787109375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0147.png,-0.03277587890625,0.03277587890625,True,0.0980224609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0148.png,-0.039215087890625,0.039215087890625,True,0.1009521484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0149.png,-0.037689208984375,0.037689208984375,True,0.0999755859375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0150.png,-0.04608154296875,0.04608154296875,True,0.11383056640625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0151.png,-0.04736328125,0.04736328125,True,0.1112060546875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0152.png,-0.041534423828125,0.041534423828125,True,0.09423828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0153.png,-0.04852294921875,0.04852294921875,True,0.1619873046875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0154.png,-0.052001953125,0.052001953125,True,0.130126953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0155.png,-0.0631103515625,0.0631103515625,True,0.1846923828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0156.png,-0.045928955078125,0.045928955078125,True,0.158447265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0157.png,-0.044952392578125,0.044952392578125,True,0.1341552734375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0158.png,-0.043609619140625,0.043609619140625,True,0.109130859375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0159.png,-0.057220458984375,0.057220458984375,True,0.09228515625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0160.png,-0.0482177734375,0.0482177734375,True,0.1358642578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0161.png,-0.056884765625,0.056884765625,True,0.1917724609375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0162.png,-0.032958984375,0.032958984375,True,0.057952880859375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0163.png,-0.0596923828125,0.0596923828125,True,0.2127685546875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0164.png,-0.037628173828125,0.037628173828125,True,0.0650634765625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0165.png,-0.04302978515625,0.04302978515625,True,0.15771484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0166.png,-0.038818359375,0.038818359375,True,0.1043701171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0167.png,-0.05206298828125,0.05206298828125,True,0.1240234375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0168.png,-0.062744140625,0.062744140625,True,0.1700439453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0169.png,-0.034942626953125,0.034942626953125,True,0.07452392578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0170.png,-0.040863037109375,0.040863037109375,True,0.1429443359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0171.png,-0.0513916015625,0.0513916015625,True,0.1551513671875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0172.png,-0.048797607421875,0.048797607421875,True,0.11016845703125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0173.png,-0.061920166015625,0.061920166015625,True,0.1805419921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0174.png,-0.049041748046875,0.049041748046875,True,0.1595458984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0175.png,-0.04193115234375,0.04193115234375,True,0.10211181640625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0176.png,-0.036224365234375,0.036224365234375,True,0.086669921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0177.png,-0.053558349609375,0.053558349609375,True,0.0882568359375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0178.png,-0.0382080078125,0.0382080078125,True,0.08111572265625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0179.png,-0.05010986328125,0.05010986328125,True,0.1439208984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0180.png,-0.045928955078125,0.045928955078125,True,0.106689453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0181.png,-0.035491943359375,0.035491943359375,True,0.08966064453125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0182.png,-0.03582763671875,0.03582763671875,True,0.1295166015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0183.png,-0.057037353515625,0.057037353515625,True,0.1790771484375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0184.png,-0.0357666015625,0.0357666015625,True,0.08013916015625
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0185.png,-0.049072265625,0.049072265625,True,0.14404296875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0186.png,-0.054412841796875,0.054412841796875,True,0.1124267578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0187.png,-0.040557861328125,0.040557861328125,True,0.0870361328125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0188.png,-0.053497314453125,0.053497314453125,True,0.11669921875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0189.png,-0.024200439453125,0.024200439453125,True,0.0418701171875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0190.png,-0.04266357421875,0.04266357421875,True,0.07098388671875
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0191.png,-0.0433349609375,0.0433349609375,True,0.078125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0192.png,-0.041259765625,0.041259765625,True,0.077392578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0193.png,-0.059600830078125,0.059600830078125,True,0.1290283203125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0194.png,-0.05126953125,0.05126953125,True,0.12548828125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0195.png,-0.0455322265625,0.0455322265625,True,0.1358642578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0196.png,-0.0732421875,0.0732421875,True,0.2442626953125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0197.png,-0.0518798828125,0.0518798828125,True,0.095458984375
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0198.png,-0.0270233154296875,0.0270233154296875,True,0.077392578125
data\raw\real,512,max,jpeg_80,lpips_vgg_2,0199.png,-0.0333251953125,0.0333251953125,True,0.11578369140625
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0000.png,-0.0263214111328125,0.0263214111328125,True,0.07940673828125
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0001.png,-0.03424072265625,0.03424072265625,True,0.10198974609375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0002.png,-0.037445068359375,0.037445068359375,True,0.12744140625
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0003.png,-0.043548583984375,0.043548583984375,True,0.132568359375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0004.png,-0.0482177734375,0.0482177734375,True,0.146484375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0005.png,-0.035858154296875,0.035858154296875,True,0.058441162109375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0006.png,-0.038177490234375,0.038177490234375,True,0.090576171875
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0007.png,-0.0439453125,0.0439453125,True,0.1378173828125
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0008.png,-0.0631103515625,0.0631103515625,True,0.2393798828125
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0009.png,-0.0440673828125,0.0440673828125,True,0.162353515625
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0010.png,-0.06414794921875,0.06414794921875,True,0.2149658203125
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0011.png,-0.05682373046875,0.05682373046875,True,0.16943359375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0012.png,-0.034912109375,0.034912109375,True,0.08673095703125
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0013.png,-0.0625,0.0625,True,0.1517333984375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0014.png,-0.031982421875,0.031982421875,True,0.11370849609375
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0015.png,-0.05621337890625,0.05621337890625,True,0.09149169921875
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0016.png,-0.044342041015625,0.044342041015625,True,0.08856201171875
data\raw\real,512,max,jpeg_70,lpips_vgg_2,0017.png,-0.058319091796875,0.058319091796875,True,0.1058349609375
